Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0
,0.4448,0.8662,0.1069,0.41,0.21,0.38,0.35,0.06,0.242,0.907,0.2418,0,0.3264,0.05,70451.46,5,128,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4023,0.4604,0.1278,0.41,0.32,0.27,0.21,0.2,0.242,0.9313,0.1347,0,0.3962,0.0298,33735.51,6,64,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5233,0.5205,0.1643,0.25,0.35,0.32,0.08,0.25,0.242,0.6208,0.0489,0.0475,0.3773,0.0202,35776.2,6,38.01,4
81,6,7,8,1,1,2,2,2,8,0,0,0,6,6,8,8,8,8
,0.5155,0.4492,0.071,0.33,0.25,0.16,0.26,0.33,0.242,0.9143,0.4302,0,0.266,0.0151,70355.64,2,44,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.6306,0.7383,0.071,0.12,0.23,0.29,0.36,0.12,0.242,0.6996,0.3436,0.4573,0.5427,0.0498,78742.34,3,120,0
88,6,7,8,1,1,2,2,2,8,6,7,0,0,6,8,8,8,8
,0.5397,0.6742,0.07415,0.71,0.21,0.08,0.36,0.35,0.395,0.0146,0.0694,0.2174,0.3913,0.03033,57803.84,7,1.71,1
57,6,7,8,1,1,2,2,2,0,0,0,0,6,6,8,0,0,8
,0.6881,0.6607,0.0811,0.55,0.07,0.38,0.41,0.14,0.242,0.7185,0.4327,0,0.3503,0.0126,74637.54,3,88,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.7154,0.6994,0.084,0.62,0.17,0.21,0.27,0.35,0,0.8606,0.1106,0,0.3503,0.0187,70632.4,4,40,2
71,6,7,8,1,1,2,2,2,0,0,0,6,6,6,8,8,8,0
,0.1532,0.4795,0.9172,0.07,0.03,0.4,0.2,0.07,0.242,0.9825,0.0142,0,0.5,0.472,50114.4,6,64,0
40,0,0,0,0,0,0,2,0,8,0,0,6,0,0,8,8,8,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
