Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.4002,0.3571,0.1282,0.36,0.37,0.09,0.18,0.36,0.242,0.9593,0.2158,0,0.4244,0.0398,29478,3,96,0
87,6,7,8,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.7477,0.9307,0.0992,0.37,0.09,0.54,0.29,0.08,0,0.9857,0.0152,0,0.3939,0.0189,48043.2,7,32,5
86,6,7,8,1,1,2,2,2,0,6,7,6,6,0,8,8,8,8
,0.4299,0.6429,0.102,0.27,0.15,0.26,0.32,0.27,0.242,0.987,0.0202,0,0.3897,0.0201,49022.66,5,36,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3813,0.4421,0.1185,0.23,0.1,0.38,0.29,0.23,0.242,0.9828,0.0206,0,0.3369,0.0179,61058.34,3,28,1
87,0,0,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4029,0.3039,0.1089,0.06,0.34,0.31,0.29,0.06,0.242,0.7348,0.1416,0,0.4581,0.0239,75135.36,1,100,0
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5242,0.5943,0.0768,0.23,0.33,0.44,0.15,0.08,0.076,0.9828,0.0222,0.3947,0.3947,0.0398,56238.15,2,109.54,4
63,6,7,8,1,1,2,2,2,0,6,0,0,6,6,8,0,0,8
,0.4052,0.3141,0.2115,0.42,0.14,0.25,0.19,0.42,0.242,0.9313,0.0945,0,0.4207,0.0236,28454.17,6,50,3
92,6,7,0,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4264,0.4982,0.1351,0.16,0.35,0.38,0.11,0.16,0.242,0.9313,0.1131,0,0.4207,0.0281,22235.51,3,52,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5337,0.6396,0.1068,0.75,0.18,0.07,0.51,0.24,0.242,0.8988,0.157,0,0.43,0.0383,17773.17,4,66,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3997,0.513,0.5521,0.32,0.3,0.24,0.14,0.32,0.242,0.988,0.4096,0,0.3752,0.0175,53640.5,0,38,2
85,6,7,0,1,1,2,2,2,8,6,0,6,6,6,8,8,8,8
,0.5421,0.2889,0.0712,0.43,0.3,0.27,0.18,0.25,0.2421,0.907,0.4229,0,0.2743,0.0104,68935.16,3,160,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.2994,0.3077,0.1191,0.51,0.19,0.3,0.42,0.09,0.157,0.9904,0.0202,0.0969,0.4013,0.02,41102.12,3,34,2
64,6,7,0,1,1,2,2,2,0,0,7,0,6,6,8,8,8,0
,0.4201,0.5497,0.0802,0.61,0.07,0.32,0.3,0.31,0.242,0.7348,0.1775,0,0.4638,0.0285,77310.59,5,84,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3803,0.4316,0.1165,0.28,0.26,0.19,0.27,0.28,0.242,0.9207,0.1789,0,0.4503,0.0359,21248.27,3,114,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5573,0.5414,0.1262,0.28,0.34,0.2,0.18,0.28,0.242,0.9264,0.3107,0,0.3284,0.0126,61204.94,4,32,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.4007,0.5544,0.0401,0.12,0.4,0.41,0.07,0.12,1.002,0.9264,0.0896,0,0.41395,0.025,37029.56,4,54,0
84,6,7,0,1,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.3046,0.3234,0.1563,0.54,0.09,0.37,0.14,0.4,0.242,0.9357,0.2704,0,0.4121,0.0446,22235.05,3,108,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.3387,0.4598,0.1005,0.6,0.26,0.14,0.33,0.27,0.242,0.7348,0.1416,0,0.317,0.0203,74299.24,5,60,4
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.5651,0.4528,0.0598,0.31,0.14,0.32,0.23,0.31,0.242,0.5395,0.2959,0.0018,0.4947,0.4514,16437.95,2,132,2
69,6,7,8,1,1,2,2,2,8,0,0,0,0,0,8,8,8,8
,0.5796,0.4626,0.101,0.17,0.29,0.32,0.22,0.17,0.059,0.907,0.4229,0,0.4291,0.0137,31494.02,2,39,2
92,6,7,8,1,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.3797,0.3333,0.054,0.87,0.4,1.47,2.68,5,0.242,0.0687,0.3157,0.4166,0.5834,0.0487,21928.2,7,200,5
67,6,7,0,0,1,0,0,0,8,0,7,0,0,6,8,8,8,8
,0.4434,0.5167,0.0886,0.45,0.14,0.41,0.18,0.27,0.242,0.987,0.095,0,0.3409,0.0336,68313.25,6,96,5
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.509,0.5,0.1135,7.85,0.16,0.21,0.35,0.5,0.242,0.4841,0.0381,0.3284,0,0.9709,60649.4,3,28,3
45,6,7,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8
,0.3725,0.1967,0.1527,0.08,0.54,0.16,0.22,0.08,0.242,0.99,0.3703,0,0.4129,0.0233,25497.2,2,50,1
50,6,0,0,1,1,2,2,2,8,0,0,6,0,6,8,0,8,0
,0.4969,0.4945,0.1302,0.43,0.12,0.18,0.27,0.43,0.242,0.989,0.2635,0,0.3285,0.016,58117.26,2,32,2
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.548,0.619,0.0856,0.76,0.05,0.19,0.35,0.41,0.242,0.9844,0.0176,0,0.0017,0.0198,58494,6,32,2
86,6,7,8,0,0,0,0,0,8,6,7,6,0,6,8,8,8,8
,0.5311,0.4919,0.4586,0.29,0.38,0.15,0.18,0.29,0.2421,0.9811,0.0587,0.0131,0.3782,0.0107,63388.64,3,128,0
86,6,7,0,1,1,2,2,2,8,6,7,0,6,6,8,8,8,8
,0.475,0.3922,0.0908,0.61,0.32,0.31,0.29,0.32,0.242,0.907,0.1356,0.0136,0.4316,0.0335,4412.93,3,48,5
81,6,7,8,0,1,2,0,0,8,6,7,0,6,6,0,8,8,8
